,water2,water3,xtilt,ytilt
476,21.15,25.86,-1.4773674776935033,-2.1588360969096287
477,21.11,25.86,-1.477787761219745,-2.1565543363696325
478,21.05,25.86,-1.4792332658596044,-2.156139140716137
479,21.02,25.86,-1.4787390083959242,-2.1559576428701113
480,20.97,25.86,-1.4798579170278863,-2.1573256979042754
481,20.93,25.86,-1.4782460068200387,-2.15389214852934
482,20.88,25.86,-1.4802274480704276,-2.1554898582158852
483,20.84,25.85,-1.4806361919059359,-2.1579972068424964
484,20.8,25.84,-1.4800664137021429,-2.158190300269703
485,20.75,25.84,-1.4781474527472789,-2.1557373298553304
486,20.72,25.83,-1.477387179233052,-2.1563072672680184
487,20.67,25.82,-1.4805542877970506,-2.1554365265998925
488,20.64,25.81,-1.480546640704888,-2.1558080173040377
489,20.61,25.8,-1.4789045674868917,-2.1551499973569603
490,20.57,25.8,-1.481344093173483,-2.15621375710224
491,20.54,25.8,-1.4774505452298068,-2.1553208421045498
492,20.51,25.8,-1.4806038067271174,-2.155778211404376
493,20.48,25.8,-1.4806872911660927,-2.155450615292003
494,20.45,25.79,-1.4769190723395524,-2.155099112458528
495,20.42,25.78,-1.4807585953983031,-2.1560008136324553
496,20.39,25.78,-1.47834089064727,-2.155292240405504
497,20.36,25.77,-1.4805188739842206,-2.155999170880698
498,20.34,25.77,-1.4810720585981607,-2.1559842560891025
499,20.31,25.77,-1.4783939893223998,-2.1558503149920663
500,20.27,25.76,-1.4812767415366963,-2.155914580040673
501,20.25,25.75,-1.4802920346796264,-2.154617928973043
502,20.22,25.76,-1.4788264344272213,-2.1550864557820772
503,20.19,25.75,-1.480627485800715,-2.154222582755582
504,20.17,25.74,-1.4801579017008129,-2.1533971802915683
505,20.14,25.74,-1.4814798681783614,-2.154072606438423
506,20.11,25.73,-1.4811475390918867,-2.155001597770616
507,20.09,25.74,-1.4788837523900715,-2.152518259777352
508,20.06,25.72,-1.4799910948119896,-2.151488507592223
509,20.03,25.73,-1.4813397656640843,-2.155080673589575
510,20.01,25.73,-1.4804398012516242,-2.1514734338959927
511,19.99,25.71,-1.4810405902579407,-2.1521195642374056
512,19.96,25.72,-1.479426925574488,-2.1552265495004757
513,19.94,25.72,-1.4808662098140681,-2.1554859624076554
514,19.92,25.71,-1.4812674529014571,-2.155807488990076
515,19.9,25.71,-1.4810051702101439,-2.1528208495069925
516,19.88,25.7,-1.481061280846791,-2.1540860764071867
517,19.86,25.7,-1.4816111875887543,-2.1554883400873917
518,19.84,25.69,-1.4805528483169998,-2.1551639777516187
519,19.83,25.69,-1.481600666217849,-2.155920336129949
520,19.82,25.69,-1.4803943952789138,-2.155364254388421
521,19.81,25.69,-1.4789543828568603,-2.1532442592751226
522,19.8,25.69,-1.4774466768891281,-2.1522402124603497
523,19.79,25.69,-1.476888825904368,-2.152031890160893
524,19.79,25.69,-1.4765863133163688,-2.1519057038839695
525,19.77,25.69,-1.4770767996403664,-2.151718192901141
526,19.76,25.69,-1.4773604065890273,-2.1516721471674876
527,19.74,25.69,-1.4763659854907405,-2.1507919726277125
528,19.73,25.7,-1.4770059263897726,-2.151424859404579
529,19.72,25.69,-1.4777788443041173,-2.151269444815755
530,19.71,25.7,-1.4770180805965338,-2.1512751794180334
531,19.69,25.71,-1.4776722700366043,-2.1521334996541017
532,19.66,25.72,-1.4786579478035258,-2.151373378078599
533,19.65,25.72,-1.4769730363971396,-2.150592312992834
534,19.63,25.71,-1.477284070742161,-2.149874205108762
535,19.63,25.73,-1.4770738432926347,-2.15064995214288
536,19.6,25.74,-1.476848420681069,-2.14908232668761
537,19.58,25.74,-1.477708800146222,-2.14905150905156
538,19.56,25.75,-1.4777503045314275,-2.148155279730236
539,19.53,25.76,-1.476467192660723,-2.1491932794586774
540,19.5,25.77,-1.4766951448870573,-2.1488975032620483
541,19.45,25.77,-1.4779441247957081,-2.148903821398615
542,19.41,25.76,-1.4782666661324553,-2.1487225793297626
543,19.37,25.77,-1.4777479217723823,-2.1456256136404983
544,19.32,25.76,-1.4790859568729156,-2.1471621707265247
545,19.27,25.76,-1.4772183968126893,-2.1450515738392566
546,19.29,25.76,-1.4772987493171408,-2.1466834777420662
547,19.27,25.74,-1.482247718546966,-2.146687204180502
548,19.41,25.73,-1.4795455203792438,-2.1492029238083665
549,19.44,25.73,-1.4811642127111577,-2.1501617083917384
550,19.47,25.72,-1.481829780304805,-2.1528874714986945
551,19.51,25.71,-1.4815806840285206,-2.152385677419165
552,19.54,25.7,-1.4829269751369305,-2.1547811327815722
553,19.59,25.68,-1.4830945135473026,-2.1554283121054447
554,19.64,25.68,-1.481505581248819,-2.1545543422883284
555,19.7,25.67,-1.4827707218430894,-2.1542659757650315
556,19.76,25.66,-1.4820524144777898,-2.1544003846605677
557,19.83,25.67,-1.4822916734016705,-2.1537612589489763
558,19.89,25.66,-1.4824863373601436,-2.155586925427997
559,19.96,25.65,-1.4815153151819307,-2.1543843397144236
560,20.02,25.65,-1.4825456971078732,-2.154631805138789
561,20.06,25.65,-1.4821610738948174,-2.156010018757172
562,20.1,25.64,-1.4828931718668805,-2.1565743255889704
563,20.13,25.65,-1.48365139950025,-2.156459067756174
564,20.16,25.64,-1.4828204480705642,-2.1579948173769257
565,20.19,25.64,-1.4832031163450046,-2.15769941379073
566,20.19,25.63,-1.4838015854705893,-2.157407953733847
567,20.25,25.63,-1.4838300818282097,-2.1563326679474364
568,20.28,25.62,-1.4839066706325463,-2.157152750003755
569,20.29,25.62,-1.482546570414726,-2.156216592666143
570,20.31,25.63,-1.4831876787162162,-2.1578269867692934
571,20.32,25.64,-1.4822415819624692,-2.1567105826757245
572,20.33,25.62,-1.4829936528403502,-2.1581642963426755
573,20.33,25.63,-1.484210330762563,-2.158768489602642
574,20.35,25.63,-1.483545036606388,-2.1580806592097184
575,20.37,25.62,-1.4834606981301388,-2.1570599004555113
576,20.37,25.63,-1.485486195777144,-2.160022136341731
577,20.38,25.63,-1.486913582723001,-2.1565929474519874
578,20.38,25.63,-1.4871343240608372,-2.160791997996811
579,20.39,25.63,-1.4857491187563265,-2.16003561133521
580,20.4,25.62,-1.486320918504448,-2.1580915235766946
581,20.41,25.62,-1.4861964389190623,-2.1587630379659655
582,20.42,25.62,-1.4877476431878085,-2.1622021582000532
583,20.45,25.62,-1.4874195963185555,-2.1626269516787597
584,20.49,25.64,-1.4868019096841087,-2.1618645645656804
585,20.55,25.64,-1.4879353226267205,-2.162498424690552
586,20.61,25.63,-1.4878078337328384,-2.1624101528828255
587,20.65,25.64,-1.4883218207757527,-2.1613581528663617
588,20.68,25.64,-1.4862451944625727,-2.1614295949401185
589,20.71,25.64,-1.4868024702427243,-2.161507653225896
590,20.72,25.64,-1.4873607237916626,-2.16221870633228
591,20.75,25.65,-1.4869682264703563,-2.1628672170905303
592,20.78,25.65,-1.4875644593814592,-2.1631498043610637
593,20.83,25.65,-1.4878801335538143,-2.16182763719557
594,20.88,25.65,-1.487375189751113,-2.161113549606479
595,20.93,25.66,-1.4851883270445196,-2.1601323168396824
596,20.96,25.66,-1.485020522738617,-2.1595258454542234
597,20.99,25.65,-1.4854120484924183,-2.1585463159245295
598,21.03,25.66,-1.48496718618953,-2.1588917345884
599,21.04,25.68,-1.4843231084500377,-2.159218407999434
600,21.06,25.69,-1.4850584828664315,-2.158507763083612
601,21.04,25.7,-1.4861958624902893,-2.159838304926621
602,21.05,25.71,-1.4852544060856985,-2.160590691259651
603,21.06,25.73,-1.4845541009301322,-2.160065683720373
604,21.05,25.73,-1.4853490287533033,-2.1608180923824354
605,21.03,25.74,-1.4844045499980456,-2.159789929496228
606,21.03,25.75,-1.4852445425561707,-2.1599922360514068
607,21.02,25.76,-1.485896908979711,-2.160699714622973
608,21.01,25.77,-1.4862711439024354,-2.160368720418983
609,21.0,25.79,-1.4864427096028865,-2.1599514540253058
610,21.02,25.8,-1.4871904130757938,-2.1595738850971884
611,21.02,25.79,-1.4864892394599538,-2.160115882724002
612,21.01,25.81,-1.4863574148922263,-2.1595407361034495
613,21.02,25.82,-1.4878313226509192,-2.1615659681516735
614,21.04,25.82,-1.4875106811160796,-2.161634497026809
615,21.05,25.82,-1.4877317237378567,-2.161973889472679
616,21.06,25.82,-1.4883221284803232,-2.1626103332000253
617,21.08,25.81,-1.4877478183790491,-2.162810415246792
618,21.12,25.81,-1.4871908133998968,-2.161963776335279
619,21.15,25.81,-1.488903770158779,-2.162664620320365
620,21.19,25.81,-1.4882507028773944,-2.162296648636735
621,21.24,25.81,-1.489240266028375,-2.1634025133388453
622,21.31,25.8,-1.4894353856522886,-2.163346581820054
623,21.37,25.79,-1.489220701323728,-2.1646790862719465
624,21.42,25.79,-1.4896806812095755,-2.163991797671541
625,21.46,25.79,-1.4901022231882795,-2.1647303832266016
626,21.49,25.8,-1.489008524295676,-2.164188905995425
627,21.51,25.79,-1.489708237737841,-2.1655045389171477
628,21.53,25.79,-1.4898221510621203,-2.164777920129655
629,21.55,25.78,-1.4893790380143577,-2.164195285144586
630,21.56,25.78,-1.4883946996156103,-2.1646428482783224
631,21.56,25.79,-1.4905471740168426,-2.164472774887788
632,21.58,25.79,-1.490228382604191,-2.1653864116998798
633,21.59,25.79,-1.4909469691062058,-2.164616898169813
634,21.59,25.79,-1.4901860765350559,-2.164903804759906
635,21.6,25.78,-1.4911078376177254,-2.1651238370212624
636,21.61,25.79,-1.4909757375435198,-2.1644077755068554
637,21.61,25.79,-1.489924532969071,-2.165020386424311
638,21.62,25.79,-1.4899441442362453,-2.164770438725764
639,21.62,25.79,-1.4910740825740545,-2.1655554517461613
640,21.63,25.78,-1.4918459583038233,-2.165502728124787
641,21.63,25.79,-1.4917997674153416,-2.1650071931516788
642,21.63,25.79,-1.492815567013071,-2.1663638007725
643,21.63,25.79,-1.491537259864568,-2.164822175526314
644,21.64,25.79,-1.4915703768367667,-2.164169930441872
645,21.65,25.78,-1.492596061248024,-2.1640610127240087
646,21.65,25.79,-1.4927284807100016,-2.164723581954727
647,21.68,25.79,-1.4924487761270218,-2.1644717396497235
648,21.7,25.79,-1.4932535568904097,-2.164812029129307
649,21.71,25.78,-1.492806320836941,-2.1651798854567152
650,21.74,25.79,-1.4926396652735618,-2.164062393540532
651,21.78,25.79,-1.4931572183608475,-2.166248175615731
652,21.84,25.8,-1.4929988852202125,-2.166914893613083
653,21.9,25.8,-1.4935719552038018,-2.1671615089196945
654,21.97,25.8,-1.4929718919667145,-2.166733045924099
655,22.02,25.8,-1.4927447366786166,-2.1671730651222503
656,22.06,25.8,-1.4924566980058755,-2.1668716623567743
657,22.1,25.8,-1.4926104109001064,-2.167284999273297
658,22.14,25.81,-1.492403982691406,-2.1678066997831555
659,22.2,25.82,-1.4920807776896958,-2.166862999345473
660,22.28,25.82,-1.4923553805279892,-2.167387797879105
661,22.38,25.82,-1.4915846373078905,-2.166688903812349
662,22.47,25.83,-1.4908957932377163,-2.166008201573767
663,22.57,25.82,-1.4905785801626685,-2.166221593362128
664,22.69,25.84,-1.4912334242207101,-2.1657864880667588
665,22.79,25.84,-1.49175925891588,-2.1663730676359894
666,22.89,25.84,-1.4919002953325011,-2.1655636815970114
667,22.99,25.85,-1.492176796034873,-2.165597292357764
668,23.1,25.86,-1.4956168965425654,-2.1649304331134944
669,23.18,25.86,-1.4940506815421986,-2.162553982653562
670,23.29,25.87,-1.4946170174889912,-2.162735603302012
671,23.37,25.88,-1.4952957828487057,-2.162629553308343
672,23.46,25.88,-1.495573468035914,-2.1628469930791265
673,23.54,25.89,-1.4965256291860396,-2.162916124834009
674,23.61,25.9,-1.4953706479117133,-2.162827759336641
675,23.69,25.92,-1.4961625907711749,-2.1638752906923284
676,23.76,25.93,-1.496693047985846,-2.1681202549740464
677,23.82,25.95,-1.494917147884656,-2.1644372186810275
678,23.87,25.96,-1.4968819667096822,-2.1683630195606334
679,23.88,25.96,-1.4969771514629635,-2.1658030860927364
680,23.9,25.99,-1.496828104345878,-2.169741903309493
681,23.9,26.0,-1.49694576938561,-2.1699992362121168
682,23.89,26.02,-1.4971996243947103,-2.170422806172275
683,23.88,26.04,-1.4970950078754395,-2.168987474686843
684,23.87,26.06,-1.4985578231581003,-2.1669670955399374
685,23.85,26.08,-1.4970123790452508,-2.1660873784799337
686,23.83,26.1,-1.498111752635389,-2.170155242268145
687,23.8,26.12,-1.4981774424523089,-2.1665779360460573
688,23.78,26.14,-1.4979134393315703,-2.1703203372341084
689,23.77,26.15,-1.499324500607044,-2.170720216172558
690,23.76,26.16,-1.4985603763116855,-2.1668597327774375
691,23.75,26.18,-1.4985180134562477,-2.166405955550085
692,23.73,26.19,-1.4949160511623742,-2.1679084166646025
693,23.72,26.19,-1.497983546366023,-2.1691715274704
694,23.75,26.19,-1.4948697426401882,-2.168631929667866
695,23.77,26.21,-1.49579125265423,-2.169222141425049
696,23.78,26.21,-1.5011599030173917,-2.1705557336289463
697,23.79,26.21,-1.4973655532172139,-2.1712872135631334
698,23.79,26.21,-1.4967297189745168,-2.170499659158373
699,23.8,26.21,-1.4970772183411625,-2.171176963815621
700,23.83,26.21,-1.496080763982895,-2.169332104617302
701,23.84,26.21,-1.4973846194470257,-2.1716419918587304
702,23.87,26.21,-1.4973416293119133,-2.171476204212375
703,23.9,26.21,-1.4984294765430637,-2.171297500999116
704,23.91,26.21,-1.496905116225087,-2.1718281580367917
705,23.93,26.22,-1.4986218389891695,-2.1719141951732004
706,23.94,26.22,-1.4990724429526796,-2.1719412788081462
707,23.95,26.23,-1.4984215718150335,-2.1715323998274276
708,23.96,26.23,-1.4983111765349084,-2.171205685272347
709,23.97,26.23,-1.4985609904454422,-2.172197636408731
710,23.97,26.23,-1.497992311642243,-2.1714177499425116
711,23.97,26.24,-1.4986230322823972,-2.1723011841682967
712,23.98,26.24,-1.4982868251500252,-2.1713307708555285
713,23.99,26.25,-1.5011138650629279,-2.171738400584396
714,23.99,26.25,-1.4967700068911407,-2.170509984737737
715,23.99,26.25,-1.5021709541344788,-2.171556280773333
716,24.0,26.27,-1.498180863404355,-2.171459201993275
717,24.0,26.26,-1.4977526298841974,-2.170594077668694
718,24.0,26.27,-1.498139373387222,-2.1702910462967937
719,24.0,26.27,-1.4989285990826136,-2.1709308561824234
720,24.0,26.28,-1.5028239551797926,-2.1705509702216923
721,24.01,26.29,-1.5026875874676069,-2.1709318096437955
722,24.01,26.29,-1.5040380195956673,-2.1701656457602216
723,24.02,26.29,-1.5040444549275025,-2.1699127351222183
724,24.01,26.3,-1.5037665574195527,-2.1695364706554487
725,24.01,26.31,-1.5032144363471358,-2.168749570477044
726,24.01,26.31,-1.5035996625769805,-2.1737603607535863
727,24.02,26.32,-1.5038554375611062,-2.1701461247544955
728,24.02,26.32,-1.5046133933934567,-2.1738362690536954
729,24.02,26.33,-1.5045461640858875,-2.1736250505313235
730,24.02,26.34,-1.504950413777058,-2.1709803642516743
731,24.02,26.35,-1.503911390218249,-2.174698699662825
732,24.03,26.35,-1.5045323011825913,-2.17154637812862
733,24.03,26.36,-1.503873036416873,-2.1764438493137397
734,24.03,26.36,-1.5023759812466784,-2.1760603520466377
735,24.04,26.37,-1.5002335070350117,-2.1706636441236946
736,24.03,26.38,-1.5012703717556735,-2.175524655630808
737,24.03,26.39,-1.5000659011505417,-2.1746920281662936
738,24.03,26.4,-1.499212136746765,-2.1745063471175867
739,24.02,26.41,-1.498991004871777,-2.1745412705977247
740,24.01,26.42,-1.500527985057284,-2.1754768037408163
741,24.02,26.43,-1.499903178524938,-2.1748945144844685
742,24.04,26.45,-1.499774930931687,-2.174993775403038
743,24.03,26.48,-1.4991463008548513,-2.175601915402479
744,24.02,26.49,-1.5004263688989044,-2.1739071881006415
745,24.02,26.5,-1.500264389472572,-2.174878944071987
746,24.01,26.54,-1.4991160522230662,-2.173630233930299
747,23.96,26.54,-1.5001233162985315,-2.1728365135772574
748,23.93,26.57,-1.50006713205633,-2.173176786397135
749,23.89,26.61,-1.4997147258199026,-2.172273673668586
750,23.85,26.62,-1.500309781846127,-2.1676514492213457
751,23.81,26.62,-1.4990918451937458,-2.167350499406468
752,23.75,26.64,-1.495080042339853,-2.1703166520346757
753,23.72,26.64,-1.4968956780558416,-2.168465511913432
754,23.69,26.67,-1.496573915288362,-2.1676916211526622
755,23.64,26.67,-1.4957648001987365,-2.1687458780324183
756,23.61,26.67,-1.4926795655554614,-2.169168147991356
757,23.58,26.67,-1.4937533504561256,-2.166402390481127
758,23.55,26.67,-1.4961374831407754,-2.1702206959528043
759,23.53,26.67,-1.4950757562603791,-2.1703309396012993
760,23.49,26.69,-1.495390691327618,-2.169560897709454
761,23.46,26.68,-1.4955631514527117,-2.1683828221442574
762,23.43,26.68,-1.496099672023921,-2.1687683266783324
763,23.4,26.67,-1.4968724623613034,-2.1699178113894995
764,23.37,26.66,-1.496809581155492,-2.171167859157294
765,23.36,26.66,-1.4967316272339048,-2.170434341732615
766,23.34,26.66,-1.4970074305145071,-2.1709234603078915
767,23.31,26.65,-1.4968065639812567,-2.1705337860981353
768,23.3,26.64,-1.4960354525780768,-2.1700647090261787
769,23.28,26.64,-1.4970863699953512,-2.1701651083139195
770,23.26,26.64,-1.4967984057772836,-2.1713997056836676
771,23.25,26.63,-1.4967986276813365,-2.169820113987295
772,23.22,26.63,-1.49731382338571,-2.1699063251639856
773,23.21,26.62,-1.496435136353942,-2.1709112682964387
774,23.19,26.62,-1.4963327132690911,-2.170999790493444
775,23.18,26.61,-1.496731971522873,-2.1703617343556907
776,23.16,26.61,-1.4970430927316014,-2.17044955853622
777,23.15,26.62,-1.4976883454933863,-2.170342019334743
778,23.13,26.61,-1.4970971291971469,-2.16998167158798
779,23.12,26.6,-1.4968303035263395,-2.1708152579867512
780,23.1,26.61,-1.495933129021121,-2.1703326821447897
781,23.09,26.61,-1.496373746102195,-2.169764934197238
782,23.08,26.6,-1.4983380487749738,-2.1705312585806262
783,23.08,26.61,-1.4963621283963089,-2.169792052446594
784,23.06,26.6,-1.4973948771046817,-2.1706810726069
785,23.05,26.61,-1.496191278720309,-2.169037431904304
786,23.04,26.61,-1.4978611317445978,-2.169463421388526
787,23.04,26.6,-1.4970979632818882,-2.168095324906277
788,23.02,26.6,-1.497915195587896,-2.168992777386288
789,23.01,26.6,-1.4978103122160833,-2.1680059575225394
790,23.01,26.6,-1.497685921489296,-2.1679996495731753
791,23.0,26.61,-1.497725997087268,-2.1691665327349594
792,22.99,26.6,-1.4968374778502949,-2.169700041422962
793,22.98,26.59,-1.496829247987997,-2.1702346058175306
794,22.97,26.6,-1.4967308376295316,-2.1704708144664844
795,22.96,26.61,-1.4960327700093972,-2.1698203435182424
796,22.95,26.6,-1.4957177000519672,-2.1697358256894494
797,22.94,26.6,-1.4958974177609932,-2.1702543007298427
798,22.94,26.6,-1.4944673577720025,-2.1698462109342427
799,22.93,26.6,-1.4956945911211343,-2.1686100011135627
800,22.91,26.62,-1.4943295661150569,-2.1696672048691594
801,22.91,26.62,-1.4991448872432855,-2.1691531082600726
802,22.9,26.63,-1.4975640988731516,-2.168359230941951
803,22.9,26.63,-1.4970471054631282,-2.167965739505273
804,22.89,26.63,-1.4908708065743803,-2.1645648723440134
805,22.89,26.63,-1.494054664465266,-2.1643115880444044
806,22.88,26.64,-1.4901294892875816,-2.164176174363783
807,22.88,26.65,-1.4944859190476396,-2.167448637991666
808,22.86,26.65,-1.4904234784348551,-2.1631627082861615
809,22.86,26.66,-1.4942345081625787,-2.167345903295811
810,22.85,26.67,-1.493715446422177,-2.1636449514474765
811,22.85,26.67,-1.4944262130257862,-2.163285529525261
812,22.84,26.69,-1.495343211423686,-2.1633708727686485
813,22.83,26.7,-1.4942340176406068,-2.16290205762289
814,22.83,26.71,-1.4939367981501928,-2.163517221789489
815,22.85,26.72,-1.494303252237713,-2.1639592005942863
816,22.87,26.74,-1.4931856494134605,-2.1639374299267606
817,22.85,26.76,-1.491841207116887,-2.1633078120137057
818,22.82,26.8,-1.4919621777337375,-2.1645553687255275
819,22.78,26.83,-1.488432944393251,-2.1643492598968432
820,22.73,26.86,-1.4912710431243703,-2.165269838009977
821,22.67,26.87,-1.4877129767409463,-2.1655134628328745
822,22.61,26.88,-1.4881842850169853,-2.1651704375856187
823,22.54,26.88,-1.487450958670613,-2.1655698690432215
824,22.49,26.89,-1.4885320813554377,-2.1669719599416744
825,22.42,26.89,-1.4873640075284122,-2.1659649034568544
826,22.38,26.88,-1.4888195871720218,-2.165658603013695
827,22.32,26.89,-1.4887221274259972,-2.1640045254999682
828,22.28,26.9,-1.487971311550531,-2.1651134863880066
829,22.23,26.88,-1.4878087802976738,-2.165508431046602
830,22.19,26.89,-1.487167818474724,-2.16499238319523
831,22.15,26.89,-1.4867397902225556,-2.165547961909177
832,22.11,26.89,-1.4864303729011914,-2.1649235709636185
833,22.06,26.89,-1.487741743877769,-2.1646865301579443
834,22.01,26.91,-1.4864066635258915,-2.1626534630497813
835,21.96,26.88,-1.4882524447175376,-2.163260187168834
836,21.89,26.86,-1.4891055532555408,-2.1644525498224665
837,21.85,26.85,-1.4859715988074385,-2.1615165314148603
838,21.82,26.84,-1.4901128583227374,-2.161682694095817
839,21.82,26.82,-1.4866281121591658,-2.162317387194654
840,21.79,26.81,-1.4905681381256768,-2.1658171968780024
841,21.78,26.81,-1.4888117366040432,-2.1653316092034522
842,21.77,26.8,-1.4882174350709463,-2.1632089046868574
843,21.76,26.79,-1.487552484969842,-2.1622863379387836
844,21.74,26.8,-1.490654133465626,-2.163507810065834
845,21.72,26.79,-1.4886150309768722,-2.1628351878577257
846,21.72,26.78,-1.4883289854684636,-2.165212383718415
847,21.7,26.78,-1.491131160358108,-2.162182150591945
848,21.7,26.78,-1.4890771802779081,-2.1620212132974146
849,21.69,26.76,-1.490479630772487,-2.1620060825655103
850,21.68,26.77,-1.4880734966649312,-2.1605243930702396
851,21.68,26.76,-1.4878409223294629,-2.161344230879068
852,21.7,26.76,-1.4886968000533607,-2.160461120602956
853,21.69,26.75,-1.4920705354512775,-2.163775710432237
854,21.69,26.76,-1.4891903981571382,-2.1628097005309734
855,21.69,26.75,-1.4895046721283962,-2.160007991545893
856,21.69,26.74,-1.4923473901427373,-2.1601872951091825
857,21.69,26.75,-1.4924271909458326,-2.162479914074934
858,21.7,26.75,-1.4924442988068571,-2.1619613076525264
859,21.69,26.75,-1.4924307538824126,-2.1629292286565764
860,21.7,26.74,-1.4914221276932706,-2.163799802411036
861,21.69,26.75,-1.491392559768028,-2.1635008464668783
862,21.69,26.74,-1.491853546657503,-2.1639281432464466
863,21.68,26.75,-1.492247513001182,-2.161441918074482
864,21.69,26.75,-1.4916975345657,-2.1633556895637445
865,21.69,26.74,-1.4917889004416514,-2.162906856409629
866,21.69,26.74,-1.4904483861533875,-2.1627917635855827
867,21.69,26.74,-1.4925538269885312,-2.163319915743903
868,21.69,26.74,-1.4925624913819504,-2.1633112991086714
869,21.69,26.75,-1.4929895183096609,-2.1630859793653063
870,21.69,26.75,-1.4909635190123618,-2.163062958625809
871,21.69,26.75,-1.4919902267477967,-2.16338519035332
872,21.7,26.75,-1.4908634512979249,-2.1633399227246497
873,21.71,26.75,-1.4920612686304349,-2.1626898510945813
874,21.71,26.75,-1.4912380191511085,-2.1620288447563465
875,21.73,26.76,-1.491170231031525,-2.1621766158102953
876,21.81,26.77,-1.4906272354192613,-2.1604247410965858
877,22.02,26.77,-1.4891722278915234,-2.1597411270550895
878,22.27,26.78,-1.489467840208699,-2.1598567336560945
879,22.49,26.78,-1.4878059497542429,-2.1598705788545125
880,22.58,26.78,-1.4888909055510064,-2.159547943402435
881,22.63,26.79,-1.4875380871116832,-2.1605388293261045
882,22.63,26.8,-1.4881243925196932,-2.16050658961394
883,22.66,26.82,-1.4875927239459443,-2.160306274651246
884,22.67,26.82,-1.4871722156649372,-2.1605080880641134
885,22.68,26.84,-1.4880813083560425,-2.161264458432112
886,22.68,26.85,-1.4871359918495552,-2.1605320186679413
887,22.64,26.89,-1.4883436309240559,-2.159628420311348
888,22.61,26.9,-1.4879477133148744,-2.1605718230405295
889,22.57,26.91,-1.4889982502104284,-2.159472774295778
890,22.55,26.92,-1.4879433924736671,-2.159627963428308
891,22.51,26.93,-1.4888180441251044,-2.160302593233089
892,22.5,26.92,-1.4870948316752695,-2.1608495766513296
893,22.48,26.93,-1.4874714296530362,-2.1618464793120866
894,22.46,26.93,-1.4878271871982338,-2.161917067950276
895,22.44,26.93,-1.4870309626607425,-2.162338876557317
896,22.43,26.93,-1.4868114098906993,-2.1612565624270608
897,22.41,26.92,-1.487320554485951,-2.16148342506494
898,22.39,26.93,-1.4863632730673118,-2.160889487549456
899,22.38,26.93,-1.4863211262502234,-2.159195905576436
900,22.35,26.93,-1.4859739984610663,-2.1614114591211293
901,22.33,26.93,-1.485950870145922,-2.161709689414404
902,22.33,26.93,-1.4870854849249477,-2.161137075255834
903,22.32,26.93,-1.4866165348828309,-2.160571916259996
904,22.31,26.92,-1.4868477219785436,-2.1579832091911166
905,22.29,26.92,-1.4883925069000326,-2.1600042295759194
906,22.28,26.91,-1.4880268175449278,-2.157921627404254
907,22.27,26.91,-1.487476157620986,-2.1595276461777235
908,22.25,26.92,-1.4877463560728899,-2.1579776918431697
909,22.24,26.91,-1.4880091531172872,-2.1602958799938636
910,22.23,26.9,-1.4885487759249745,-2.158273112517121
911,22.22,26.9,-1.485715433620222,-2.1581363912181004
912,22.2,26.89,-1.4853376061363566,-2.1584093829551274
913,22.19,26.89,-1.4886868468152257,-2.1580373279292364
914,22.19,26.88,-1.4852386620710287,-2.1578848628986553
915,22.17,26.87,-1.4871324771572363,-2.1573132758911147
916,22.16,26.87,-1.488326987575339,-2.161134197476938
917,22.15,26.87,-1.4874648381465505,-2.1571674758496298
918,22.16,26.87,-1.4877275229406925,-2.1564555132167946
919,22.14,26.86,-1.4878061660129696,-2.156811385604636
920,22.14,26.86,-1.4882456471980818,-2.159717268355933
921,22.14,26.86,-1.487884166057711,-2.156870326715377
922,22.13,26.86,-1.4883688189603443,-2.1604588260970643
923,22.13,26.85,-1.4873619769355113,-2.1600566759191357
924,22.14,26.85,-1.4891394881169138,-2.1586272247837712
925,22.15,26.85,-1.4885898844718939,-2.1606982865967033
926,22.14,26.85,-1.489522045353211,-2.1606795608586835
927,22.13,26.85,-1.4889645085622634,-2.1619320098956396
928,22.13,26.85,-1.4875863052921543,-2.157844898080933
929,22.12,26.84,-1.487903486826684,-2.1610607323227105
930,22.12,26.85,-1.4881026527733887,-2.161030422792369
931,22.11,26.84,-1.4884821434120081,-2.160069569655885
932,22.12,26.83,-1.4877745549277375,-2.1602649795722337
933,22.11,26.84,-1.4896553494242046,-2.1605006749854345
934,22.11,26.85,-1.4895714986184534,-2.1609354442486337
935,22.1,26.84,-1.48887278459151,-2.161157489186433
936,22.19,26.85,-1.4890442007588105,-2.161340242771442
937,22.27,26.85,-1.4905157290809679,-2.1616198890276674
938,22.29,26.84,-1.4896000101282325,-2.1614390578740412
939,22.37,26.84,-1.4896402186222881,-2.1602913393774488
940,22.4,26.85,-1.4905738466159641,-2.160950117415251
941,22.55,26.86,-1.4902523966220216,-2.159926682022928
942,22.7,26.85,-1.4905645076884717,-2.1605595983179136
943,22.83,26.86,-1.4912424190332056,-2.1603472500387433
944,23.02,26.87,-1.4905957294253884,-2.1607922024212702
945,23.21,26.89,-1.4900065768530804,-2.1610978947414647
946,23.38,26.93,-1.4901642609758683,-2.1619313569354013
947,23.5,26.96,-1.489105036753328,-2.162970284737083
948,23.6,26.97,-1.4890733431837648,-2.1637866943811037
949,23.65,26.97,-1.485466026068313,-2.1601180635466464
950,23.69,26.98,-1.4850428815698506,-2.1610926979804366
951,23.71,27.01,-1.4844161825192845,-2.1610728715825576
